Customer ID,Recence,Frequence,Montant,Cluster
13228.0,81,2,358.0,3
13229.0,226,10,160.95,3
13230.0,4,1339,6360.78,2
13232.0,13,207,1357.6,2
13233.0,74,76,1176.46,1
13234.0,673,63,356.95,1
13235.0,212,58,1031.07,1
13236.0,25,36,744.85,0
13237.0,388,24,643.0,3
13238.0,17,47,1006.63,0
13239.0,262,94,1594.69,1
13240.0,96,231,1738.52,1
13241.0,412,42,115.58,3
13242.0,112,35,699.4,1
13243.0,203,220,1278.04,1
13244.0,93,27,121.74000000000001,3
13245.0,51,45,989.22,0
13246.0,18,379,3387.43,2
13247.0,18,25,501.12,0
13248.0,125,26,465.68,3
13249.0,92,35,1608.93,1
13250.0,461,20,256.04,3
13251.0,402,25,252.68,3
13252.0,394,19,399.3,3
13253.0,157,75,2951.11,1
13254.0,376,4,51.410000000000004,3
13255.0,9,32,904.46,0
13256.0,14,1,0.0,3
13257.0,436,7,149.75,3
13258.0,12,46,1035.18,0
13259.0,62,324,1433.38,2
13260.0,61,8,557.62,3
13261.0,269,9,944.1,3
13262.0,263,50,573.45,1
13263.0,1,1920,8704.69,2
13264.0,443,38,722.5600000000001,1
13265.0,53,91,2107.66,1
13266.0,11,307,6135.04,2
13267.0,3,426,9758.26,2
13268.0,18,440,3214.69,2
13269.0,1,499,8891.7,2
13270.0,366,2,1180.0,3
13271.0,37,96,217.38,0
13272.0,31,15,276.56,0
13273.0,113,16,138.98,3
13274.0,409,19,360.85,3
13275.0,384,50,241.66,3
13276.0,64,249,1939.26,2
13277.0,16,23,523.3,0
13278.0,41,108,1435.85,0
13279.0,78,9,137.75,3
13280.0,122,210,2322.63,1
13281.0,439,22,350.85,3
13282.0,18,51,1313.19,0
13283.0,60,20,373.36,0
13284.0,331,13,201.19,3
13285.0,23,231,3364.59,2
13286.0,600,49,734.91,1
13287.0,603,53,781.59,1
13288.0,443,10,927.61,3
13289.0,724,16,307.95,3
13290.0,438,1,208.63,3
13291.0,156,328,3320.84,1
13292.0,39,59,994.51,0
13293.0,392,72,1192.94,1
13294.0,190,102,1689.53,1
13295.0,360,67,1101.97,1
13296.0,137,53,792.51,1
13297.0,8,123,4368.62,2
13298.0,1,2,360.0,0
13299.0,268,62,1218.7,1
13300.0,169,55,1285.51,1
13301.0,104,81,618.09,1
13302.0,155,3,159.2,3
13303.0,400,4,61.72,3
13304.0,351,78,1217.99,1
13305.0,4,206,3754.71,2
13306.0,430,4,53.65,3
13307.0,120,15,273.34,3
13308.0,23,71,1670.3700000000001,0
13309.0,7,130,1706.3700000000001,2
13310.0,28,95,1541.2,0
13311.0,4,26,598.57,0
13312.0,451,5,124.75,3
13313.0,22,187,3445.32,2
13314.0,2,62,775.94,0
13315.0,689,22,310.26,3
13316.0,37,175,13191.57,2
13317.0,66,344,6486.091,2
13318.0,1,20,640.76,0
13319.0,5,955,22082.5,2
13320.0,78,150,2228.1,1
13321.0,72,11,567.36,3
13322.0,17,25,199.48000000000002,0
13323.0,3,21,787.85,0
13324.0,36,132,10513.47,2
13325.0,82,12,675.3,3
13326.0,432,13,281.76,3
13327.0,39,342,9879.48,2
13328.0,316,17,1308.48,1
13329.0,32,125,5112.97,2
13330.0,93,118,2806.18,1
13331.0,402,12,262.4,3
13332.0,14,21,350.9,0
13333.0,411,55,1015.74,1
13334.0,82,480,6263.75,2
13336.0,77,51,795.12,0
13337.0,546,87,1575.26,1
13338.0,158,128,2445.62,1
13339.0,201,54,860.12,1
13340.0,45,215,22100.56,2
13341.0,261,42,775.85,1
13343.0,178,19,353.43,3
13344.0,68,119,2543.72,1
13345.0,288,20,389.5,3
13346.0,463,6,299.4,3
13347.0,70,8,341.36,3
13348.0,64,14,233.76,3
13349.0,11,16,247.32,0
13350.0,16,40,979.12,0
13351.0,66,16,373.94,3
13352.0,60,24,397.97999999999996,0
13354.0,71,51,743.53,0
13355.0,122,32,674.7,1
13356.0,80,42,768.24,0
13357.0,257,399,3838.36,1
13358.0,269,29,439.03,3
13359.0,64,56,1043.31,0
13360.0,432,66,1553.65,1
13361.0,472,34,1450.5,1
13362.0,9,298,5394.07,2
13363.0,18,102,1723.86,0
13364.0,71,10,134.95999999999998,3
13365.0,34,128,2225.37,2
13366.0,50,1,56.160000000000004,3
13367.0,432,20,510.20000000000005,3
13368.0,257,52,1121.5,1
13369.0,366,28,616.5600000000001,1
13370.0,372,78,1509.74,1
13371.0,505,92,2297.66,1
13372.0,90,23,378.64,3
13373.0,61,358,7587.1900000000005,2
13374.0,415,17,422.8,3
13375.0,89,71,1792.23,1
13376.0,99,53,1019.76,1
13377.0,397,78,1552.88,1
13379.0,26,97,572.56,0
13380.0,433,3,62.4,3
13381.0,32,356,8224.37,2
13382.0,281,86,1387.58,1
13383.0,544,1,305.28000000000003,3
13384.0,31,264,6680.83,2
13385.0,330,35,534.57,1
13386.0,414,31,835.46,1
13387.0,417,73,189.44,3
13388.0,131,69,1185.65,1
13389.0,11,51,797.96,0
13390.0,75,13,544.08,3
13391.0,204,1,59.8,3
13392.0,677,8,91.14,3
13393.0,584,69,1131.45,1
13394.0,2,409,6621.7,2
13395.0,185,81,1180.23,1
13396.0,29,43,1360.99,0
13397.0,73,89,3191.87,1
13398.0,192,39,670.34,1
13399.0,464,15,275.4,3
13400.0,583,23,310.83,3
13402.0,127,96,1535.13,1
13403.0,18,9,229.5,0
13404.0,1,11,252.49,0
13405.0,74,43,1213.811,1
13406.0,427,9,568.92,3
13407.0,579,85,2244.7,1
13408.0,2,840,51733.462,2
13410.0,24,50,2201.96,0
13411.0,107,18,213.55,3
13412.0,620,34,487.34999999999997,3
13413.0,640,43,429.44,1
13414.0,134,55,2494.14,1
13415.0,473,104,800.67,1
13416.0,44,26,940.8000000000001,0
13417.0,5,77,1669.49,0
13418.0,12,563,12233.6,2
13419.0,64,16,221.06,3
13420.0,150,8,159.85,3
13421.0,40,272,4103.12,2
13422.0,64,127,2626.3,1
13423.0,429,12,217.03,3
13424.0,450,40,572.77,1
13425.0,108,178,3403.63,1
13426.0,1,343,8167.38,2
13427.0,19,52,1006.53,0
13428.0,10,144,499.98,0
13429.0,11,67,1006.8,0
13430.0,19,49,679.45,0
13431.0,67,129,3316.24,1
13432.0,571,111,439.1,1
13433.0,501,24,658.3199999999999,3
13434.0,74,35,1666.8600000000001,1
13435.0,5,152,4475.2300000000005,2
13436.0,2,12,196.89,0
13437.0,14,167,3408.06,2
13438.0,547,1,46.5,3
13439.0,255,167,986.61,1
13440.0,423,59,1295.25,1
13441.0,92,38,720.9,1
13442.0,667,38,419.87,3
13443.0,449,204,1280.16,1
13444.0,374,58,631.6800000000001,1
13445.0,626,7,241.89999999999998,3
13446.0,430,192,3881.89,1
13447.0,23,59,1129.14,0
13448.0,17,558,9240.87,2
13449.0,24,19,291.88,0
13450.0,27,147,4120.04,2
13451.0,26,1042,7190.92,2
13452.0,259,3,729.8,3
13453.0,166,40,781.6899999999999,1
13454.0,641,23,219.87,3
13455.0,25,144,2905.93,2
13456.0,18,63,1766.72,0
13457.0,689,9,148.22,3
13458.0,7,485,11959.27,2
13459.0,625,73,1160.4099999999999,1
13460.0,29,17,183.44,0
13461.0,39,62,4160.0,2
13462.0,253,71,1153.85,1
13464.0,58,151,3097.64,2
13465.0,446,34,931.12,1
13466.0,184,55,1013.35,1
13467.0,11,99,1083.71,0
13468.0,2,728,13390.51,2
13469.0,653,6,82.4,3
13470.0,99,10,165.0,3
13471.0,1,260,2531.58,2
13472.0,464,28,592.24,1
13473.0,61,70,2657.7599999999998,1
13474.0,236,130,663.79,1
13475.0,191,86,1431.78,1
13476.0,179,106,2061.4700000000003,1
13477.0,38,158,2834.17,2
13478.0,469,125,2215.78,1
13479.0,201,53,851.37,1
13480.0,417,41,627.82,1
13481.0,46,224,3830.84,2
13482.0,232,20,336.09,3
13483.0,66,10,140.34,3
13484.0,241,39,790.72,1
13485.0,233,158,3019.2200000000003,1
13486.0,78,69,1122.41,1
13487.0,58,49,846.87,0
13488.0,17,724,15587.88,2
13489.0,105,14,449.52,3
13490.0,654,8,154.25,3
13491.0,52,268,4566.56,2
13492.0,136,50,1269.84,1
13493.0,275,8,618.63,3
13494.0,312,18,316.26000000000005,3
13495.0,8,147,5374.26,2
13496.0,11,35,653.33,0
13497.0,283,67,1320.33,1
13498.0,730,17,327.38,3
13499.0,18,42,1159.11,0
13500.0,23,85,1466.3,0
13501.0,288,114,2885.11,1
13502.0,17,33,780.5,0
13503.0,71,198,1905.39,1
13504.0,64,22,295.93,0
13505.0,73,215,4393.63,2
13506.0,316,98,1639.2,1
13507.0,3,162,2479.16,2
13508.0,244,28,287.05,3
13509.0,9,49,1114.72,0
13510.0,1,289,4558.29,2
13511.0,677,5,282.76,3
13512.0,261,39,713.39,1
13513.0,127,40,824.59,1
13514.0,74,21,815.9000000000001,0
13515.0,73,76,1265.82,1
13516.0,21,61,1685.26,0
13517.0,60,141,2128.42,1
13518.0,86,38,659.4399999999999,0
13519.0,78,19,343.21,3
13520.0,59,205,6909.4,2
13521.0,1,436,1093.65,2
13522.0,30,5,125.80000000000001,3
13523.0,33,231,5101.52,2
13524.0,41,27,680.1800000000001,0
13525.0,15,6,628.78,0
13526.0,738,44,1182.0,1
13527.0,34,457,4683.74,2
13529.0,79,15,307.76,3
13530.0,634,18,402.97999999999996,3
13531.0,205,90,1738.52,1
13532.0,34,66,210.31,0
13533.0,183,76,270.79,1
13534.0,2,392,7720.9,2
13535.0,403,1,89.5,3
13536.0,1,179,3448.29,2
13537.0,426,42,717.85,1
13538.0,43,144,3112.73,2
13539.0,86,86,1569.3600000000001,1
13540.0,467,32,632.39,1
13541.0,427,10,785.25,3
13542.0,377,337,4006.17,1
13543.0,634,47,1439.6100000000001,1
13544.0,40,258,829.0,0
13545.0,391,57,374.64,1
13546.0,12,153,1092.14,0
13547.0,408,47,175.53,3
13548.0,96,187,908.99,1
13549.0,26,59,1005.8,0
13550.0,383,44,349.51,3
13551.0,319,5,244.2,3
13552.0,66,208,6978.92,2
13553.0,675,94,517.8,1
13554.0,380,200,1638.28,1
13555.0,74,407,8999.19,2
13556.0,429,9,200.82,3
13557.0,28,180,3032.26,2
13558.0,6,175,605.06,0
13559.0,513,2,990.0,3
13560.0,7,33,174.37,0
13561.0,216,233,1820.72,1
13562.0,82,196,4838.18,2
13563.0,84,49,777.53,1
13564.0,144,1271,17249.55,2
13565.0,19,60,414.8,0
13566.0,41,374,1708.1200000000001,2
13567.0,428,203,1083.69,1
13568.0,173,44,192.85,3
13569.0,17,214,893.78,0
13570.0,243,27,239.49,3
13571.0,13,676,4546.54,2
13572.0,206,33,1384.25,1
13573.0,50,89,916.47,0
13574.0,411,103,421.25,1
13575.0,23,46,732.0699999999999,0
13576.0,10,279,11551.74,2
13577.0,25,168,3489.28,2
13578.0,409,9,147.66,3
13579.0,15,90,1539.04,0
13580.0,406,5,107.75,3
13581.0,309,33,280.53000000000003,3
13582.0,390,11,241.68,3
13583.0,156,96,1445.031,1
13584.0,307,83,392.45,1
13585.0,531,39,684.54,1
13586.0,541,21,131.53,3
13587.0,64,30,1673.5,0
13588.0,16,174,2478.95,2
13589.0,15,52,1120.74,0
13590.0,11,410,6349.59,2
13591.0,65,101,2093.94,1
13592.0,36,16,247.95999999999998,0
13593.0,108,410,5523.6900000000005,2
13594.0,53,33,533.32,0
13595.0,517,152,818.22,1
13596.0,6,166,697.04,0
13597.0,400,17,396.71,3
13598.0,47,99,789.59,0
13599.0,1,410,10167.630000000001,2
13600.0,312,41,518.42,1
13601.0,45,195,1185.14,0
13602.0,65,58,1025.17,0
13603.0,26,27,164.34,0
13604.0,659,21,717.62,3
13605.0,387,53,522.67,1
13606.0,29,43,280.53999999999996,0
13607.0,40,122,1078.31,0
13608.0,541,36,236.2,3
13609.0,593,7,167.35,3
13610.0,12,416,2175.88,2
13611.0,89,229,3319.53,2
13612.0,633,50,818.29,1
13613.0,453,59,1039.8500000000001,1
13614.0,24,271,2359.19,2
13615.0,319,367,6272.53,1
13616.0,568,37,288.1,3
13617.0,40,107,1278.75,0
13618.0,174,13,177.34,3
13619.0,545,49,231.69,3
13620.0,528,5,112.34,3
13621.0,117,19,213.85,3
13622.0,696,32,658.95,1
13623.0,31,292,2566.49,2
13624.0,388,22,462.08,3
13625.0,597,21,301.26,3
13626.0,253,44,707.04,1
13627.0,59,129,2245.9,1
13628.0,676,16,310.14,3
13629.0,23,87,13370.86,2
13630.0,5,71,2031.78,0
13631.0,100,11,3070.42,1
13632.0,25,221,3648.15,2
13634.0,33,450,5073.47,2
13635.0,68,162,2999.16,2
13636.0,37,63,949.12,0
13637.0,52,101,810.5,0
13638.0,16,8,122.64,0
13639.0,74,59,1346.27,1
13640.0,611,4,405.0,3
13641.0,641,44,1016.47,1
13642.0,216,114,514.72,1
13643.0,31,102,2156.77,0
13644.0,16,146,2624.26,2
13645.0,120,5,252.1,3
13646.0,400,58,326.25,1
13647.0,10,140,3071.68,2
13648.0,400,106,1764.02,1
13649.0,257,126,1678.88,1
13650.0,17,172,3288.0,2
13651.0,35,14,226.85,0
13652.0,46,159,2570.85,2
13653.0,488,9,152.2,3
13654.0,43,329,6308.0,2
13655.0,114,119,2280.51,1
13656.0,165,87,1078.85,1
13657.0,11,16,382.14,0
13658.0,10,237,6025.5,2
13659.0,206,275,4894.88,1
13660.0,400,41,314.59,3
13661.0,603,17,325.24,3
13662.0,86,137,2250.11,1
13663.0,179,99,2047.51,1
13665.0,386,106,1711.6599999999999,1
13666.0,60,19,127.89999999999999,3
13667.0,149,87,305.02,1
13668.0,3,770,13089.94,2
13669.0,51,14,413.55,0
13670.0,75,25,349.7,0
13671.0,395,76,194.95,3
13672.0,301,18,419.92,3
13673.0,19,65,396.92,0
13674.0,433,14,240.68,3
13675.0,151,25,486.82000000000005,3
13676.0,539,13,243.9,3
13677.0,405,107,556.1899999999999,1
13678.0,152,16,232.6,3
13679.0,494,50,281.26,3
13680.0,1,652,11435.67,2
13681.0,18,57,827.83,0
13682.0,187,3,59.5,3
13683.0,458,10,258.6,3
13684.0,286,109,596.98,1
13685.0,3,39,3119.44,0
13686.0,183,34,409.04,3
13687.0,438,45,11880.84,1
13688.0,635,5,375.5,3
13689.0,63,9,1259.5,0
13690.0,59,9,172.25,3
13691.0,396,54,212.78,3
13692.0,25,96,3114.4,2
13693.0,374,106,2011.82,1
13694.0,4,1525,196482.81,2
13695.0,31,96,2770.73,2
13696.0,422,24,2020.4,1
13697.0,39,12,151.29999999999998,3
13698.0,597,40,465.53000000000003,1
13699.0,155,37,764.15,1
13700.0,26,243,2613.46,2
13701.0,447,9,161.0,3
13702.0,446,5,135.18,3
13703.0,318,37,425.56,1
13704.0,5,134,2308.06,2
13705.0,8,84,2035.33,0
13706.0,303,38,631.17,1
13707.0,267,155,3365.86,1
13708.0,271,51,296.88,3
13709.0,4,408,7591.75,2
13710.0,32,15,509.52,0
13711.0,219,92,1792.26,1
13712.0,247,33,766.42,1
13713.0,408,82,743.26,1
13714.0,465,30,161.35,3
13715.0,281,534,8483.29,2
13716.0,269,21,138.28,3
13717.0,32,124,1763.3,0
13718.0,246,12,306.55,3
13719.0,15,251,2815.25,2
13720.0,117,43,799.9,1
13721.0,36,42,741.54,0
13722.0,132,189,5635.41,1
13723.0,217,59,1209.2,1
13724.0,637,42,213.01,3
13725.0,50,104,1980.56,1
13726.0,39,42,1079.6599999999999,0
13727.0,29,84,1080.05,0
13728.0,37,164,2855.17,2
13729.0,436,39,724.73,1
13730.0,136,43,752.6,1
13731.0,219,38,610.59,1
13732.0,28,33,491.86,0
13733.0,411,29,487.03000000000003,3
13734.0,509,28,6701.640000000001,1
13735.0,25,656,9813.22,2
13736.0,5,557,2766.21,2
13737.0,200,30,339.59999999999997,3
13738.0,396,92,440.93,1
13739.0,18,6,292.2,0
13740.0,241,95,1597.77,1
13741.0,72,34,668.4300000000001,0
13742.0,17,321,3131.02,2
13743.0,3,41,1341.6,0
13744.0,95,72,1156.36,1
13745.0,162,56,777.36,1
13746.0,414,9,176.69,3
13747.0,374,6,249.39999999999998,3
13748.0,96,59,2268.35,1
13750.0,54,75,3602.1800000000003,1
13751.0,288,9,296.25,3
13752.0,124,95,1590.73,1
13753.0,288,80,2094.57,1
13754.0,152,21,447.05,3
13755.0,4,342,2161.35,2
13756.0,2,348,9207.5,2
13757.0,675,8,195.55,3
13758.0,12,309,9416.98,2
13759.0,33,25,659.4100000000001,0
13760.0,54,119,1363.6399999999999,1
13761.0,50,122,1952.17,1
13762.0,219,35,2472.48,1
13763.0,63,50,5217.4400000000005,1
13764.0,71,376,2953.26,2
13765.0,653,17,352.821,3
13766.0,495,17,190.35,3
13767.0,2,795,35540.53,2
13768.0,727,33,875.97,1
13769.0,2,285,5800.42,2
13770.0,422,48,785.37,1
13771.0,64,216,5728.82,2
13772.0,34,575,3114.22,2
13773.0,397,19,301.54,3
13774.0,82,22,345.0,3
13775.0,591,63,1049.66,1
13776.0,428,2,623.98,3
13777.0,1,391,56478.42,2
13778.0,103,44,1124.49,1
13779.0,516,27,161.13,3
13780.0,7,100,735.82,0
13781.0,251,57,778.83,1
13782.0,13,244,1793.72,2
13783.0,488,10,1542.09,3
13784.0,10,43,2910.23,0
13785.0,429,30,542.49,3
13786.0,367,124,3358.94,1
13787.0,76,86,1222.5,1
13788.0,505,1,3.75,3
13789.0,388,18,239.45999999999998,3
13790.0,4,45,348.8,0
13791.0,128,11,1516.0,1
13792.0,66,23,383.95,0
13793.0,647,7,96.0,3
13794.0,547,9,126.03,3
13795.0,388,29,836.3,1
13796.0,499,22,289.7,3
13797.0,437,78,1179.45,1
13798.0,1,722,75836.87,2
13799.0,117,106,2803.57,1
13800.0,310,73,1679.56,1
13801.0,67,23,324.8,0
13802.0,139,448,26259.11,2
13803.0,255,78,1338.91,1
13804.0,31,169,3208.52,2
13805.0,52,13,924.6,0
13806.0,64,10,256.38,3
13807.0,367,32,534.8,1
13808.0,6,76,1747.66,0
13809.0,305,25,679.7,1
13810.0,29,35,1499.01,0
13811.0,184,13,814.5,3
13812.0,42,36,539.0,0
13813.0,40,143,2765.47,2
13814.0,92,79,2257.32,1
13815.0,22,356,7475.74,2
13816.0,24,28,571.6700000000001,0
13817.0,29,24,382.98,0
13818.0,430,5,61.28,3
13819.0,302,101,2642.35,1
13820.0,418,90,660.65,1
13821.0,145,209,1410.73,1
13822.0,6,96,632.0,0
13823.0,19,163,3403.4500000000003,2
13824.0,33,100,3314.76,2
13825.0,622,40,255.59,3
13826.0,176,10,189.5,3
13827.0,58,93,412.05,0
13828.0,22,15,209.49,0
13829.0,421,1,102.0,3
13830.0,582,11,156.85000000000002,3
13831.0,16,187,7023.58,2
13832.0,19,57,613.6899999999999,0
13833.0,159,45,701.36,1
13834.0,577,16,324.19,3
13835.0,25,71,1095.27,0
13836.0,399,31,620.37,1
13837.0,212,19,271.24,3
13838.0,6,472,1966.09,2
13839.0,486,7,139.95000000000002,3
13840.0,416,40,651.4,1
13841.0,253,1,85.0,3
13842.0,59,355,5629.91,2
13843.0,381,18,319.75,3
13844.0,11,20,361.62,0
13845.0,65,9,312.98,3
13846.0,25,81,1307.79,0
13847.0,720,19,310.72,3
13848.0,92,11,3335.0,1
13849.0,52,220,3469.3,2
13850.0,129,93,1595.48,1
13851.0,96,140,4606.46,1
13852.0,611,11,187.35000000000002,3
13853.0,57,23,1090.14,0
13854.0,9,181,12253.96,2
13855.0,501,73,1310.3400000000001,1
13856.0,169,54,1142.03,1
13857.0,393,128,1001.01,1
13858.0,57,11,216.17,3
13859.0,326,36,515.86,1
13860.0,1,76,1245.9,0
13861.0,429,21,273.26,3
13862.0,18,160,2556.09,2
13863.0,248,70,1239.55,1
13864.0,387,1,662.4000000000001,3
13865.0,58,30,501.56,0
13866.0,74,7,145.67000000000002,3
13867.0,31,61,1015.29,0
13868.0,7,33,3192.54,0
13869.0,123,860,8111.57,2
13870.0,2,241,5712.08,2
13871.0,23,402,7885.85,2
13872.0,527,57,919.57,1
13873.0,120,60,1038.92,1
13874.0,358,69,2049.15,1
13875.0,54,270,4814.37,2
13876.0,64,7,122.7,3
13877.0,86,23,449.68,0
13878.0,55,107,2473.06,1
13879.0,646,25,395.5,3
13880.0,21,229,4391.66,2
13881.0,4,457,45179.1,2
13882.0,3,65,1191.13,0
13883.0,11,316,6560.02,2
13884.0,7,190,1888.48,2
13885.0,189,28,506.8,3
13886.0,71,16,243.56,3
13887.0,204,19,349.55,3
13888.0,120,184,2169.05,1
13889.0,93,83,1991.23,1
13890.0,1,173,2927.38,2
13891.0,378,100,863.5600000000001,1
13892.0,27,36,1267.6499999999999,0
13893.0,298,21,821.1,1
13894.0,24,27,564.62,0
13895.0,28,186,4008.52,2
13896.0,626,21,388.55,3
13897.0,50,59,1160.72,0
13898.0,326,46,686.4,1
13899.0,16,19,388.52,0
13900.0,183,95,1610.59,1
13901.0,72,310,5676.34,2
13902.0,632,63,34095.26,1
13903.0,400,10,165.45000000000002,3
13904.0,37,26,332.64,0
13905.0,733,12,312.65,3
13906.0,409,1,42.0,3
13907.0,692,4,136.8,3
13908.0,80,122,2369.55,1
13909.0,423,39,286.6,3
13911.0,57,238,4234.99,2
13912.0,424,7,124.95,3
13913.0,507,3,42.22,3
13914.0,12,33,626.45,0
13915.0,394,2,70.80000000000001,3
13916.0,464,74,1275.81,1
13917.0,50,18,272.04,0
13918.0,50,30,1212.8400000000001,0
13919.0,59,77,1360.68,0
13920.0,432,86,1774.68,1
13921.0,402,44,730.7,1
13922.0,352,30,865.2,1
13923.0,54,20,351.13,0
13924.0,2,117,1838.8500000000001,2
13925.0,93,41,678.25,1
13926.0,23,11,223.85000000000002,0
13927.0,75,41,708.26,0
13928.0,11,27,464.57,0
13929.0,169,57,3494.1,1
13930.0,58,17,337.34,0
13931.0,96,271,5257.38,2
13932.0,295,16,307.4,3
13933.0,109,23,608.7900000000001,1
13934.0,264,31,922.1,1
13935.0,597,80,6116.92,1
13936.0,180,59,939.66,1
13937.0,169,54,880.13,1
13938.0,35,7,71.66,3
13939.0,23,110,1560.96,0
13940.0,17,49,839.14,0
13941.0,22,105,11122.300000000001,2
13942.0,535,1,320.0,3
13943.0,578,15,246.54,3
13944.0,653,35,200.43,3
13945.0,395,51,854.15,1
13946.0,79,56,1876.23,1
13947.0,65,5,90.6,3
13948.0,361,24,548.76,3
13949.0,3,160,2427.32,2
13950.0,11,35,745.06,0
13951.0,176,39,674.45,1
13952.0,218,409,12823.521,2
13953.0,7,25,6640.68,0
13954.0,2,25,439.92,0
13955.0,154,87,545.17,1
13956.0,5,152,1026.42,0
13957.0,418,27,458.25,3
13958.0,380,227,4709.2300000000005,1
13959.0,79,163,1076.18,1
13960.0,21,12,230.22,0
13961.0,392,19,538.4,3
13962.0,22,23,362.8,0
13963.0,308,172,3011.87,1
13964.0,387,24,438.9,3
13965.0,477,24,996.61,1
13966.0,435,22,390.86,3
13967.0,146,6,166.3,3
13968.0,423,8,123.66,3
13969.0,7,1106,13365.87,2
13970.0,386,13,846.55,3
13971.0,19,255,4667.57,2
13972.0,71,15,190.25,3
13973.0,287,11,264.7,3
13974.0,49,43,677.72,0
13975.0,31,752,5358.84,2
13976.0,207,56,1192.36,1
13977.0,411,13,519.8100000000001,3
13978.0,15,15,196.79000000000002,0
13979.0,73,406,3416.23,2
13980.0,60,65,799.92,0
13981.0,416,22,331.14,3
13982.0,39,253,4445.59,2
13983.0,30,341,7108.45,2
13984.0,27,93,2048.6,0
13985.0,4,482,10020.86,2
13986.0,17,13,320.46,0
13987.0,380,46,682.54,1
13988.0,20,295,4757.8,2
13989.0,66,86,2026.06,1
13990.0,213,16,311.3,3
13991.0,12,84,855.97,0
13992.0,30,11,219.5,0
13993.0,43,261,6775.71,2
13994.0,4,155,2313.14,2
13995.0,15,230,3902.01,2
13996.0,386,33,895.76,1
13997.0,519,46,382.31,1
13998.0,447,31,566.7,1
13999.0,10,466,9502.26,2
14000.0,211,49,2046.3400000000001,1
14001.0,46,112,4530.09,2
14002.0,134,47,529.73,1
14003.0,733,16,209.41,3
14004.0,43,241,6258.45,2
14005.0,10,84,2874.72,2
14006.0,116,77,2196.67,1
14007.0,513,5,79.48,3
14008.0,432,32,509.04,3
14009.0,198,74,1099.91,1
14010.0,565,24,445.15,3
14011.0,480,32,457.82,3
14012.0,278,11,328.8,3
14013.0,110,68,1084.57,1
14014.0,77,76,1948.21,1
14015.0,53,20,917.34,0
14016.0,162,448,11403.41,2
14017.0,571,14,229.75,3
14018.0,645,13,367.15000000000003,3
14019.0,47,66,1421.61,0
14020.0,17,72,1249.01,0
14021.0,155,90,1716.58,1
14022.0,225,47,792.15,1
14023.0,7,31,584.07,0
14024.0,122,34,645.74,1
14025.0,465,100,4057.9,1
14026.0,471,50,713.11,1
14027.0,61,6,104.82,3
14028.0,550,9,10396.5,1
14029.0,63,15,467.66,0
14030.0,18,866,8262.29,2
14031.0,7,781,40999.17,2
14032.0,2,244,4850.2699999999995,2
14033.0,555,1,109.44,3
14034.0,22,89,651.8199999999999,0
14035.0,29,151,2856.72,2
14036.0,285,38,626.65,1
14037.0,176,114,836.95,1
14038.0,78,161,3069.88,1
14039.0,33,10,267.28000000000003,0
14040.0,41,794,12645.57,2
14041.0,266,21,141.41,3
14042.0,725,21,431.98,3
14043.0,491,42,304.25,3
14044.0,27,851,3123.1,2
14045.0,109,39,11313.029999999999,1
14046.0,284,14,154.99,3
14047.0,9,164,4255.03,2
14048.0,305,141,748.69,1
14049.0,17,1081,13239.03,2
14050.0,32,54,746.36,0
14051.0,1,334,22434.0,2
14052.0,20,125,480.81,0
14053.0,124,9,572.3,3
14054.0,65,6,92.46,3
14055.0,106,33,1520.96,1
14056.0,1,1106,8214.65,2
14057.0,24,454,8408.84,2
14058.0,463,24,469.19,3
14059.0,267,8,183.6,3
14060.0,5,270,9519.08,2
14061.0,507,19,917.4300000000001,1
14062.0,10,343,25604.2,2
14063.0,438,40,22710.2,1
14064.0,29,244,3332.42,2
14065.0,389,49,891.02,1
14066.0,267,7,152.55,3
14067.0,64,52,374.7,0
14068.0,320,111,1528.3700000000001,1
14069.0,515,42,230.06,3
14070.0,685,42,326.55,3
14071.0,4,324,1438.82,2
14072.0,667,19,390.85,3
14073.0,32,13,151.04,0
14074.0,623,6,219.39999999999998,3
14075.0,5,81,1734.87,0
14076.0,129,46,122.47,3
14077.0,41,56,615.0799999999999,0
14078.0,102,163,1692.6299999999999,1
14079.0,125,13,618.73,3
14080.0,33,83,1115.68,0
14081.0,302,942,5370.1,2
14082.0,365,65,413.36,1
14083.0,4,255,1407.26,2
14084.0,512,7,150.5,3
14085.0,2,1068,10104.97,2
14086.0,463,1,39.95,3
14087.0,3,221,846.22,2
14088.0,10,682,64036.8,2
14089.0,57,14,161.0,3
14090.0,325,1,76.32000000000001,3
14091.0,654,13,9530.08,1
14092.0,8,373,7229.45,2
14093.0,12,105,442.85,0
14094.0,440,47,335.22,3
14095.0,723,1,2.95,3
14096.0,4,5111,65164.79,2
14097.0,481,40,422.85999999999996,1
14098.0,37,21,147.35,0
14099.0,16,525,5765.71,2
14100.0,138,26,194.9,3
14101.0,74,90,9961.93,2
14102.0,5,79,1360.28,0
14103.0,665,1,0.0,3
14104.0,155,143,771.5799999999999,1
14105.0,239,279,5988.83,1
14106.0,737,1,214.79999999999998,3
14107.0,52,236,4877.3,2
14108.0,31,54,1044.96,0
14109.0,73,9,144.2,3
14110.0,4,400,12987.95,2
14111.0,14,10,692.85,0
14112.0,23,326,5834.59,2
14113.0,4,122,7092.610000000001,2
14114.0,274,74,1364.09,1
14115.0,502,22,622.6700000000001,3
14116.0,20,72,1382.74,0
14117.0,144,3,90.0,3
14118.0,429,15,458.45,3
